지역,등록번호,학원명,학원종류,분야구분,학원주소,우편번호,등록상태,설립자,일시수용능력인원,정원합계,교습과정,교습과목,정원,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,총교습비(시간당),경도,위도
포항시,2550,책나무초곡점독서학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 36, , 2층 일부 (흥해읍, 다온빌딩)",37560,개원,노송희,28,84,보습,초등독서3,30,0,0,0,0,0,0,0,160000,9523,129.3360094,36.09665224
포항시,2435,최강이해법학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 상도로 46-1, , 2층 (상도동)",37768,개원,정선영,35,70,보습,초등수학,20,0,0,0,0,0,0,0,160000,9600,129.3540869,36.01303611
포항시,2565,책나무이동독서학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 대이로 139, , 2층 (이동, 진명빌딩)",37676,개원,모신애,20,54,보습,초등독서1,7,0,0,0,0,0,0,0,0,0,129.3400735,36.02744915
포항시,등694,청운검정고시학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 중앙로212번길 5,   2층 (죽도동)",791051,개원,변용숙,45,40,검정,중학검정고시(종합),20,0,0,0,0,0,0,0,684000,11400,129.3670017,36.03208312
포항시,2649,최상위해법수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 효성로15번길 31, , 2층 (효자동)",37836,개원,박다현,36,52,보습,초등수학A,35,0,0,0,0,0,0,0,160000,9524,129.3384843,36.00675077
포항시,2174,추헌국어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 대이로175번길 5-9, , 4층(이동)",37675,개원,추헌,34,140,보습,국어특강,20,0,0,0,0,0,0,0,150000,12500,129.3386648,36.03003553
포항시,2562,책나무우현독서학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 우창동로 40, , 201호 (우현동)",37636,개원,채희정,24,150,보습,초등독서1,30,0,0,0,0,0,0,0,0,0,129.3630553,36.05544589
포항시,등1528,최강국어수학영어논술전문학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 연일읍 유강길9번길 52, , 2층 (연일읍)",790885,개원,최강,40,82,보습,중등영어,5,0,0,0,0,0,0,0,250000,10823,129.3156006,36.00491544
포항시,2556,챌린지수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 용두산길 42, , 3층 (두호동)",37610,개원,윤지혜,30,96,보습,초등국어수학,10,0,0,0,0,0,0,0,100000,8333,129.3813906,36.06745739
포항시,2374,최강수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 법원로 175, , 3층  302호 (양덕동)",37572,개원,류현주,30,80,보습,수학(초등),16,0,0,0,0,0,0,0,200000,7936,129.3876271,36.09038366
포항시,등1382,청문재학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 대이로189번길 14, , 2층 (이동, 가베빌딩)",790320,개원,안지원,24,30,보습,수학고등2,5,0,0,0,0,0,0,0,500000,11905,129.3369284,36.03155062
포항시,2502,최강사탐학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 성실로 38, , 상가동 205호 (장성동, 현진에버빌2단지아파트)",37615,개원,최지현,32,160,보습,초등사회,32,0,0,0,0,0,0,0,120000,9524,129.3752946,36.06693409
포항시,2183,캔단과학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 대안길 71, , 2층 (용흥동)",37645,개원,정향숙,30,100,보습,영어(초등),10,0,0,0,0,0,0,0,170000,8500,129.3500566,36.04207113
포항시,2573,커피제이빈바리스타학원,평생직업교육학원,직업기술,"경상북도 포항시 북구 장량로18번길 25, , 1층 (장성동)",37583,개원,정재윤,36,44,"식음료품(바리스타,소믈리에)",실전강사양성과정,1,0,0,0,0,0,0,0,2500000,125000,129.3825076,36.08020456
포항시,2216,칼학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 오천읍 원동로 15, , 센트럴파크 209호 (오천읍)",37883,개원,정은선,22,100,보습,국어(중등),10,0,0,0,0,0,0,0,100000,10714,129.4027023,35.96422356
포항시,등554,천지창조미술학원,학교교과교습학원,예능(대),"경상북도 포항시 남구 오천읍 정몽주로 443-9, , 1층 (오천읍)",37916,개원,이은정,20,80,미술,미술(초급),20,0,0,0,0,0,0,0,120000,6000,129.4102869,35.95940311
포항시,1741,카이로스어학원,학교교과교습학원,국제화,"경상북도 포항시 남구 효성로 11, , 2층 (효자동)",37836,개원,한재호,30,252,실용외국어(유아/초·중·고),중등영어,100,0,0,0,0,0,0,0,300000,11905,129.3349828,36.00672022
포항시,2644,책통클럽읽기능력훈련학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 오천읍 남원로 81, , 504호 (오천읍)",37883,개원,정은영,30,200,보습,중등독서2,5,0,0,0,0,0,0,0,270000,10714,129.4007729,35.97019236
포항시,등1194,칸학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 양덕로 47, , 4층 일부  (양덕동)",791270,개원,주식회사 익스플로,100,300,보습,영어(중등),12,0,0,0,0,0,0,0,240000,10884,129.4017373,36.08281802
포항시,2100,카이로스영어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 양덕로50번길 22, , 2층 (양덕동)",37592,개원,한재호,30,90,보습,영어중등,30,0,0,0,0,0,0,0,300000,10000,129.4045304,36.08295593
포항시,2571,초곡아젤리아음악학원,학교교과교습학원,예능(대),"경상북도 포항시 북구 흥해읍 초곡지구로58번길 38-6, , 2층 (흥해읍)",37560,개원,진달래,14,84,음악,피아노(초급A),10,0,0,0,0,0,0,0,0,0,129.3359909,36.09713042
포항시,1986,초이스잉글리쉬학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 법원로115번길 17, , 1층 (장성동)",37581,개원,최세임,24,84,보습,종합(국사과)(초등A),18,0,0,0,0,0,0,0,100000,8333,129.3834531,36.08518875
포항시,2103,큐피트제과제빵학원,평생직업교육학원,직업기술,"경상북도 포항시 북구 삼호로 14-1, , 2층 3층 (덕산동)",791020,개원,나성필,60,112,"식음료품(바리스타,소믈리에)","제과제빵기능사반 단과(정규반,속성반)",24,0,0,0,0,0,0,0,500000,10417,129.3675164,36.0421733
포항시,2554,클로버실용음악학원,학교교과교습학원,예능(대),"경상북도 포항시 북구 흥해읍 초곡지구로58번길 24-20, , 3층 (흥해읍)",37560,개원,김여진,12,43,음악,피아노(중급B),2,0,0,0,0,0,0,0,140000,5833,129.3373629,36.0980162
포항시,2506,초곡유토피아영수학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 34-10, , 3층 (흥해읍)",37558,개원,김도현,24,70,보습,초등수학A,8,0,0,0,0,0,0,0,220000,9429,129.3363386,36.09736705
포항시,2635,코딩앤플레이코딩교육학원,학교교과교습학원,정보,"경상북도 포항시 북구 양덕로44번길 6, , 3층 (양덕동)",37592,개원,서해금,23,300,정보교과,초등2,25,0,0,0,0,0,0,0,160000,9524,129.4026757,36.08235822
포항시,2459,초곡아이리시어학원,학교교과교습학원,국제화,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 38-6, , 3층 (흥해읍)",37558,개원,이순영,50,150,실용외국어(유아/초·중·고),영어A(한국인),50,0,0,0,0,0,0,0,200000,11905,129.3359909,36.09713042
포항시,2336,코어사이언스학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 장성로 40, , 3층 일부 (장성동)",37588,개원,(주)코어사이언스,27,90,보습,수학(초등A),5,0,0,0,0,0,0,0,94000,8812,129.3924078,36.07971072
포항시,2692,큐피트미용학원,평생직업교육학원,직업기술,"경상북도 포항시 북구 중앙상가4길 21, , 2층 일부(상원동)",37737,개원,유지혜,10,50,애견미용,네일자격증반,25,0,0,0,0,0,0,0,0,0,129.365103,36.03798411
포항시,등229,탐미술학원,학교교과교습학원,예능(대),"경상북도 포항시 북구 삼호로 486, (환호동)",791280,개원,허민자,30,60,미술,고급,15,0,0,0,0,0,0,0,120000,6667,129.3993827,36.0713472
포항시,1884,최영희플라워공예디자인학원,평생직업교육학원,기예(대),"경상북도 포항시 북구 용당로 115, , 2층 (대흥동)",791030,개원,최영희,15,210,"공예(종이접기,꽃꽂이,꽃기예)",화훼장식기능사반,15,0,0,0,0,0,0,0,600000,16667,129.3622405,36.03758068
포항시,2658,코딩앤플레이효자상도학원,학교교과교습학원,정보,"경상북도 포항시 남구 상도남로33번길 14, , 1층 (상도동)",37834,개원,송정연,30,60,정보교과,코딩초등,15,0,0,0,0,0,0,0,129000,9214,129.3464465,36.00893551
포항시,2125,카오룬어학원,학교교과교습학원,국제화,"경상북도 포항시 남구 효성로 83, , 3층 (효자동)",790330,개원,이승희,38,80,실용외국어(유아/초·중·고),영어1(한국인반),65,0,0,0,0,0,0,0,268000,10939,129.3429909,36.0059374
포항시,등1204,터치이음악학원,학교교과교습학원,예능(대),"경상북도 포항시 북구 삼흥로18번길 13, , 2층 일부 (장성동)",37611,개원,이성훈,15,50,음악,피아노(고급2),8,0,0,0,0,0,0,0,110000,6875,129.3807673,36.06479978
포항시,1803,최토익어학원,학교교과교습학원,국제화,"경상북도 포항시 북구 두호로 14, , 2층 (두호동)",791804,개원,최인호,96,192,실용외국어(유아/초·중·고),영어(토익집중반),32,0,0,0,0,0,0,0,490000,7350,129.3769754,36.05990268
포항시,2333,키스톤영어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 대이로 105, , 202호 (대잠동, 아이코아)",37678,개원,이보혜,30,120,보습,중등영어,17,0,0,0,0,0,0,0,150000,9375,129.3406977,36.02449345
포항시,2265,키즈랩과학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 이동로 69, , 4층 401호 (득량동)",37690,개원,안봉혜,18,100,보습,과학(초등),50,0,30000,0,0,0,0,30000,80000,13333,129.3430865,36.03264469
포항시,등857,최선미패션디자인학원,평생직업교육학원,직업기술,"경상북도 포항시 북구 죽도로 25,   3층 (죽도동)",791051,개원,박종문,30,30,의복,양장,10,0,0,0,0,0,0,0,180000,5625,129.3639383,36.03436785
포항시,2355,타미영어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 장량중앙로 50, , 장원상가201호 (양덕동)",37572,개원,이유철,22,75,보습,영어(초등),25,0,0,0,0,0,0,0,200000,9524,129.3871949,36.0900026
포항시,2320,틔움수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 장량로139번길 34, , 2층 (양덕동)",37587,개원,김기범,23,100,보습,초등수학A,10,0,0,0,0,0,0,0,150000,8929,129.3944076,36.08472899
포항시,1848,캔매쓰수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 양덕로50번길 4-1, , 3층일부 (양덕동)",37592,개원,양경인,25,135,보습,수학(초등A),25,0,0,0,0,0,0,0,170000,8500,129.4025555,36.08287727
포항시,등115,키스톤학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 탑산길 63,   2층 (용흥동)",791171,개원,권양희,30,30,보습,영어(초등),10,0,0,0,0,0,0,0,160000,9600,129.3517753,36.03684591
포항시,2254,코딩그라운드포항점학원,학교교과교습학원,정보,"경상북도 포항시 남구 효성로 25, , 2층 (효자동)",37836,개원,김우림,28,90,정보교과,자바스크립트,20,0,0,0,0,0,0,0,300000,13187,129.3364631,36.00653637
포항시,2585,커넥츠프랩포항죽도점학원,평생직업교육학원,인문사회(대),"경상북도 포항시 북구 중앙로 205, , 3층 (죽도동)",37773,개원,이현자,83,83,성인고시,"지적(국어,영어,한국사,지적측량,지적전산학개론)",3,0,0,0,0,0,0,0,360000,3750,129.3659595,36.03139619
포항시,2185,티쳐초이학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 흥해읍 중성로32번길 18-1, , 1층 (흥해읍)",37545,개원,최원석,26,78,보습,수학초등,13,0,0,0,0,0,0,0,150000,5625,129.3461869,36.1068832
포항시,2493,투텐전기전자학원,평생직업교육학원,종합(대),"경상북도 포항시 북구 중앙로 294, , 2층일부, 3층 (상원동)",37736,개원,김부성,61,60,전기,전기기능사자격증실기B,10,0,0,0,0,0,0,0,0,0,129.3661978,36.03893876
포항시,2190,토론의신학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 대이로 114, , 4층 (대잠동)",37679,개원,신춘숙,30,140,보습,독서논술(초등),20,0,0,0,0,0,0,0,150000,8333,129.3412479,36.02535108
포항시,1896,투텐컴퓨터학원,학교교과교습학원,기타(대),"경상북도 포항시 북구 중앙로 294, , 2층 일부 (상원동)",37736,개원,김부성,52,156,컴퓨터(소),자격증B,26,0,0,0,0,0,0,0,300000,7500,129.3661978,36.03893876
포항시,2598,퍼스트수학전문학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 대곡로 37-1, , 2층 (두호동)",37618,개원,김영삼,42,100,보습,수학고등B,5,0,0,0,0,0,0,0,100000,13605,129.3735296,36.06641318
포항시,1821,큰산단과학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 양덕로44번길 2, , (양덕동 1752번지) 4층 (양덕동)",791270,개원,박상수,40,80,보습,"중등단과2(국,사,과)",30,0,0,0,0,0,0,0,150000,8333,129.4021607,36.08235742
포항시,등866,캔디알프레드실용음악학원,학교교과교습학원,예능(대),"경상북도 포항시 남구 오천읍 원동로 3, , 303호 (오천읍)",37883,개원,전지영,15,127,음악,피아노(고급B),10,0,0,0,0,0,0,0,170000,8673,129.4027389,35.96358755
포항시,2150,큰숲학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 효성로 12-11, , 2층 (효자동)",37836,개원,전미자,46,100,보습,초등수학A,20,0,0,0,0,0,0,0,150000,7937,129.3349864,36.00575934
포항시,등1273,파인아트입시미술학원,학교교과교습학원,예능(대),"경상북도 포항시 북구 용당로 137,   2층 일부 (신흥동)",791010,개원,남지영,30,150,미술,회화(실용미술B),30,0,0,0,0,0,0,0,250000,7500,129.3631907,36.0394286
포항시,2465,펠리아수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 북구 아치로 9, , 3층 (우현동)",37701,개원,김복희,40,80,보습,중등 수학2,20,0,0,0,0,0,0,0,260000,11143,129.3608544,36.05040102
포항시,등1725,톡톡어학원,학교교과교습학원,국제화,"경상북도 포항시 남구 오천읍 원동로 48, , 2층 (오천읍)",37885,개원,신효현,30,60,실용외국어(유아/초·중·고),중등영어(한국인),30,0,0,0,0,0,0,0,260000,12381,129.4031035,35.96711334
포항시,등1140,키마수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 포항시 남구 연일읍 유강길9번길 52, , 3층 (연일읍)",37656,개원,김정은,32,60,보습,종합,3,0,0,0,0,0,0,0,100000,0,129.3156006,36.00491544
포항시,2284,파고다차이랑중국어학원,학교교과교습학원,국제화,"경상북도 포항시 북구 장량중앙로 62, , 3층 (양덕동)",37572,개원,동애평,33,34,실용외국어(유아/초·중·고),중국어(HSK4급),2,0,0,0,0,0,0,0,400000,13793,129.3883764,36.08974174
포항시,등531,탑쓰리고시학원,평생직업교육학원,인문사회(대),"경상북도 포항시 북구 서동로 85, , 3층 (덕산동)",37728,개원,이향림,180,360,성인고시,공무원,35,0,0,0,0,0,0,0,0,0,129.3672362,36.04072963
포항시,2476,크리아트창의미술학원,학교교과교습학원,예능(대),"경상북도 포항시 북구 법원로 170, , 302호 (양덕동, 장량프라자)",37572,개원,김정임,18,72,미술,미술(고급1),9,0,0,0,0,0,0,0,90000,7500,129.3880883,36.08979281
포항시,등1033,탑정보처리학원,학교교과교습학원,기타(대),"경상북도 포항시 북구 두호로 25, , 6층 일부 (두호동, 아이코아)",37710,개원,이상활,40,80,컴퓨터(소),컴퓨터그래픽,20,0,0,0,0,0,0,0,222000,11100,129.3754478,36.05976193
